         319 44362.474353     15       7 - e X1Sigma+    24  0       0       0
         320 45890.218002     15       7 - e X1Sigma+    25  0       0       0
         321 47393.367418     15       7 - e X1Sigma+    26  0       0       0
         322 48871.994569     15       7 - e X1Sigma+    27  0       0       0
         323 50326.167867     15       7 - e X1Sigma+    28  0       0       0
         324 51755.951643     15       7 - e X1Sigma+    29  0       0       0
         325 53161.405595     15       7 - e X1Sigma+    30  0       0       0
         326 54542.584200     15       7 - e X1Sigma+    31  0       0       0
         327 55899.536095     15       7 - e X1Sigma+    32  0       0       0
         328 57232.303410     15       7 - e X1Sigma+    33  0       0       0
         329 58540.921079     15       7 - e X1Sigma+    34  0       0       0
         330 59825.416110     15       7 - e X1Sigma+    35  0       0       0
         331 61085.806881     15       7 - e X1Sigma+    36  0       0       0
         332 62322.102627     15       7 - e X1Sigma+    37  0       0       0
         333 63534.303842     15       7 - e X1Sigma+    38  0       0       0
         334 64722.407157     15       7 - e X1Sigma+    39  0       0       0
         335 65886.437562     15       7 - e X1Sigma+    40  0       0       0
         336 67026.789844     15       7 - e X1Sigma+    41  0       0       0
         337   138.413177     17       8 + e X1Sigma+     0  0       0       0
         338  2280.365372     17       8 + e X1Sigma+     1  0       0       0
         339  4395.837257     17       8 + e X1Sigma+     2  0       0       0
         340  6484.894790     17       8 + e X1Sigma+     3  0       0       0
         341  8547.605608     17       8 + e X1Sigma+     4  0       0       0
         342 10584.039056     17       8 + e X1Sigma+     5  0       0       0
         343 12594.266193     17       8 + e X1Sigma+     6  0       0       0
         344 14578.359780     17       8 + e X1Sigma+     7  0       0       0
         345 16536.394242     17       8 + e X1Sigma+     8  0       0       0
         346 18468.445623     17       8 + e X1Sigma+     9  0       0       0
         347 20374.591510     17       8 + e X1Sigma+    10  0       0       0
         348 22254.910945     17       8 + e X1Sigma+    11  0       0       0
         349 24109.484315     17       8 + e X1Sigma+    12  0       0       0
         350 25938.393219     17       8 + e X1Sigma+    13  0       0       0
         351 27741.720316     17       8 + e X1Sigma+    14  0       0       0
         352 29519.549153     17       8 + e X1Sigma+    15  0       0       0
         353 31271.963963     17       8 + e X1Sigma+    16  0       0       0
         354 32999.049445     17       8 + e X1Sigma+    17  0       0       0
         355 34700.890522     17       8 + e X1Sigma+    18  0       0       0
         356 36377.572068     17       8 + e X1Sigma+    19  0       0       0
         357 38029.178621     17       8 + e X1Sigma+    20  0       0       0
         358 39655.794059     17       8 + e X1Sigma+    21  0       0       0
         359 41257.501266     17       8 + e X1Sigma+    22  0       0       0
         360 42834.381763     17       8 + e X1Sigma+    23  0       0       0
         361 44386.515320     17       8 + e X1Sigma+    24  0       0       0
         362 45913.979542     17       8 + e X1Sigma+    25  0       0       0
         363 47416.849430     17       8 + e X1Sigma+    26  0       0       0
         364 48895.196916     17       8 + e X1Sigma+    27  0       0       0
         365 50349.090369     17       8 + e X1Sigma+    28  0       0       0
         366 51778.594071     17       8 + e X1Sigma+    29  0       0       0
         367 53183.767665     17       8 + e X1Sigma+    30  0       0       0
         368 54564.665569     17       8 + e X1Sigma+    31  0       0       0
         369 55921.336348     17       8 + e X1Sigma+    32  0       0       0
         370 57253.822059     17       8 + e X1Sigma+    33  0       0       0
         371 58562.157554     17       8 + e X1Sigma+    34  0       0       0
         372 59846.369773     17       8 + e X1Sigma+    35  0       0       0
         373 61106.477089     17       8 + e X1Sigma+    36  0       0       0
         374 62342.488991     17       8 + e X1Sigma+    37  0       0       0
         375 63554.407287     17       8 + e X1Sigma+    38  0       0       0
         376 64742.234617     17       8 + e X1Sigma+    39  0       0       0
         377 65906.028065     17       8 + e X1Sigma+    40  0       0       0
         378 67046.477041     17       8 + e X1Sigma+    41  0       0       0
         379   173.006554     19       9 - e X1Sigma+     0  0       0       0
         380  2314.643658     19       9 - e X1Sigma+     1  0       0       0
         381  4429.800474     19       9 - e X1Sigma+     2  0       0       0
         382  6518.542962     19       9 - e X1Sigma+     3  0       0       0
         383  8580.938762     19       9 - e X1Sigma+     4  0       0       0
         384 10617.057222     19       9 - e X1Sigma+     5  0       0       0
         385 12626.969405     19       9 - e X1Sigma+     6  0       0       0
         386 14610.748076     19       9 - e X1Sigma+     7  0       0       0
         387 16568.467665     19       9 - e X1Sigma+     8  0       0       0
         388 18500.204220     19       9 - e X1Sigma+     9  0       0       0
         389 20406.035332     19       9 - e X1Sigma+    10  0       0       0
         390 22286.040048     19       9 - e X1Sigma+    11  0       0       0
         391 24140.298756     19       9 - e X1Sigma+    12  0       0       0
         392 25968.893059     19       9 - e X1Sigma+    13  0       0       0
         393 27771.905617     19       9 - e X1Sigma+    14  0       0       0
         394 29549.419977     19       9 - e X1Sigma+    15  0       0       0
         395 31301.520370     19       9 - e X1Sigma+    16  0       0       0
         396 33028.291492     19       9 - e X1Sigma+    17  0       0       0
         397 34729.818260     19       9 - e X1Sigma+    18  0       0       0
